ID	t0-date	t0-hour	t1-date	t1-hour	t1-WIND_DIREC	t1-CH4	t1-NMHC	t1-CO	t1-RH	t1-WIND_SPEED	t1-WD_HR	t1-SO2	t1-THC	t1-NO	t1-WS_HR	t1-AMB_TEMP	t1-PM10	t1-O3	t1-PM2.5	t1-NOx	t1-NO2	t1-RAINFALL	t2-date	t2-hour	t2-WIND_DIREC	t2-CH4	t2-NMHC	t2-CO	t2-RH	t2-WIND_SPEED	t2-WD_HR	t2-SO2	t2-THC	t2-NO	t2-WS_HR	t2-AMB_TEMP	t2-PM10	t2-O3	t2-PM2.5	t2-NOx	t2-NO2	t2-RAINFALL	t3-date	t3-hour	t3-WIND_DIREC	t3-CH4	t3-NMHC	t3-CO	t3-RH	t3-WIND_SPEED	t3-WD_HR	t3-SO2	t3-THC	t3-NO	t3-WS_HR	t3-AMB_TEMP	t3-PM10	t3-O3	t3-PM2.5	t3-NOx	t3-NO2	t3-RAINFALL	t4-date	t4-hour	t4-WIND_DIREC	t4-CH4	t4-NMHC	t4-CO	t4-RH	t4-WIND_SPEED	t4-WD_HR	t4-SO2	t4-THC	t4-NO	t4-WS_HR	t4-AMB_TEMP	t4-PM10	t4-O3	t4-PM2.5	t4-NOx	t4-NO2	t4-RAINFALL	t5-date	t5-hour	t5-WIND_DIREC	t5-CH4	t5-NMHC	t5-CO	t5-RH	t5-WIND_SPEED	t5-WD_HR	t5-SO2	t5-THC	t5-NO	t5-WS_HR	t5-AMB_TEMP	t5-PM10	t5-O3	t5-PM2.5	t5-NOx	t5-NO2	t5-RAINFALL	t6-date	t6-hour	t6-WIND_DIREC	t6-CH4	t6-NMHC	t6-CO	t6-RH	t6-WIND_SPEED	t6-WD_HR	t6-SO2	t6-THC	t6-NO	t6-WS_HR	t6-AMB_TEMP	t6-PM10	t6-O3	t6-PM2.5	t6-NOx	t6-NO2	t6-RAINFALL	t7-date	t7-hour	t7-WIND_DIREC	t7-CH4	t7-NMHC	t7-CO	t7-RH	t7-WIND_SPEED	t7-WD_HR	t7-SO2	t7-THC	t7-NO	t7-WS_HR	t7-AMB_TEMP	t7-PM10	t7-O3	t7-PM2.5	t7-NOx	t7-NO2	t7-RAINFALL	t8-date	t8-hour	t8-WIND_DIREC	t8-CH4	t8-NMHC	t8-CO	t8-RH	t8-WIND_SPEED	t8-WD_HR	t8-SO2	t8-THC	t8-NO	t8-WS_HR	t8-AMB_TEMP	t8-PM10	t8-O3	t8-PM2.5	t8-NOx	t8-NO2	t8-RAINFALL	t9-date	t9-hour	t9-WIND_DIREC	t9-CH4	t9-NMHC	t9-CO	t9-RH	t9-WIND_SPEED	t9-WD_HR	t9-SO2	t9-THC	t9-NO	t9-WS_HR	t9-AMB_TEMP	t9-PM10	t9-O3	t9-PM2.5	t9-NOx	t9-NO2	t9-RAINFALL
573	2014210	15	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0	2014210	11	79	1.8	0.12	0.31	83	3	84	1.3	1.9	2.2	1.4	8.8	14	26	5	11	8.7	0	2014210	10	66	1.8	0.16	0.33	84	3.1	78	1.2	1.9	2.2	1.7	8.9	14	26	5	11	8.3	0	2014210	9	70	1.8	0.12	0.35	84	2.9	72	1.1	1.9	1.9	1.8	8.8	14	26	0	9.4	7.5	0	2014210	8	67	1.8	0.06	0.35	83	3.1	55	1	1.8	1.6	3.3	9.1	3	30	4	6	4.4	0	2014210	7	59	1.8	0.06	0.38	85	3.7	62	1	1.8	1.3	2.8	8.8	2	29	10	7	5.7	0	2014210	6	86	1.8	0.04	0.34	84	2.3	58	0.9	1.8	0.9	3.5	9.2	3	33	13	3.7	2.8	0
574	2014210	16	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0	2014210	11	79	1.8	0.12	0.31	83	3	84	1.3	1.9	2.2	1.4	8.8	14	26	5	11	8.7	0	2014210	10	66	1.8	0.16	0.33	84	3.1	78	1.2	1.9	2.2	1.7	8.9	14	26	5	11	8.3	0	2014210	9	70	1.8	0.12	0.35	84	2.9	72	1.1	1.9	1.9	1.8	8.8	14	26	0	9.4	7.5	0	2014210	8	67	1.8	0.06	0.35	83	3.1	55	1	1.8	1.6	3.3	9.1	3	30	4	6	4.4	0	2014210	7	59	1.8	0.06	0.38	85	3.7	62	1	1.8	1.3	2.8	8.8	2	29	10	7	5.7	0
575	2014210	17	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0	2014210	11	79	1.8	0.12	0.31	83	3	84	1.3	1.9	2.2	1.4	8.8	14	26	5	11	8.7	0	2014210	10	66	1.8	0.16	0.33	84	3.1	78	1.2	1.9	2.2	1.7	8.9	14	26	5	11	8.3	0	2014210	9	70	1.8	0.12	0.35	84	2.9	72	1.1	1.9	1.9	1.8	8.8	14	26	0	9.4	7.5	0	2014210	8	67	1.8	0.06	0.35	83	3.1	55	1	1.8	1.6	3.3	9.1	3	30	4	6	4.4	0
576	2014210	18	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0	2014210	11	79	1.8	0.12	0.31	83	3	84	1.3	1.9	2.2	1.4	8.8	14	26	5	11	8.7	0	2014210	10	66	1.8	0.16	0.33	84	3.1	78	1.2	1.9	2.2	1.7	8.9	14	26	5	11	8.3	0	2014210	9	70	1.8	0.12	0.35	84	2.9	72	1.1	1.9	1.9	1.8	8.8	14	26	0	9.4	7.5	0
577	2014210	19	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0	2014210	11	79	1.8	0.12	0.31	83	3	84	1.3	1.9	2.2	1.4	8.8	14	26	5	11	8.7	0	2014210	10	66	1.8	0.16	0.33	84	3.1	78	1.2	1.9	2.2	1.7	8.9	14	26	5	11	8.3	0
578	2014210	20	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0	2014210	11	79	1.8	0.12	0.31	83	3	84	1.3	1.9	2.2	1.4	8.8	14	26	5	11	8.7	0
579	2014210	21	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0	2014210	12	80	1.8	0.1	0.31	84	2.6	83	1.2	1.9	2.1	1.2	8.5	15	26	5	11	8.5	0
580	2014210	22	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0	2014210	13	66	1.8	0.1	0.29	84	2.8	77	1.3	1.9	2.1	1.4	8.1	15	25	4	11	8.5	0
581	2014210	23	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0	2014210	14	76	1.8	0.11	0.28	87	2.2	69	1.3	1.9	2.3	1.5	7.7	22	25	3	11	8.6	0
582	2014211	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0	2014210	15	70	1.8	0.12	0.29	85	2.1	72	1.2	1.9	1.9	1	7.7	8	24	11	10	8.3	0
583	2014211	1	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0	2014210	16	60	1.8	0.14	0.31	86	3	65	1.3	1.9	2	1.2	7.6	17	21	7	12	9.8	0
584	2014211	2	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0	2014210	17	70	1.8	0.11	0.33	84	2.2	67	1.4	1.9	1.7	0.8	7.5	9	22	15	12	9.9	0
585	2014211	3	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0	2014210	18	70	1.8	0.12	0.33	86	2.1	64	1.3	1.9	1.5	1.2	7.3	16	21	8	12	11	0
586	2014211	4	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0	2014210	19	89	1.8	0.1	0.33	86	2	66	1.4	1.9	1.5	0.8	7.3	12	23	19	9.9	8.5	0
587	2014211	5	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0	2014210	20	314	1.8	0.1	0.35	85	1.9	55	1.3	1.9	1.6	0.9	7.4	12	22	10	9.7	8.1	0
588	2014211	6	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0	2014210	21	110	1.8	0.09	0.33	84	2	59	1.3	1.9	1.5	0.5	7.5	16	24	9	8.6	7.1	0
589	2014211	7	2014211	6	56	1.8	0.05	0.25	80	3.4	56	1.3	1.8	1.1	3.2	7.1	15	32	13	4.8	3.7	0	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0	2014210	22	70	1.8	0.08	0.29	84	1.9	69	1.4	1.8	1.1	0.9	7.5	11	26	3	7.1	5.9	0
590	2014211	8	2014211	7	90	1.8	0.07	0.32	80	2.4	61	1.3	1.8	1.4	1.3	7	17	28	15	7.3	5.9	0	2014211	6	56	1.8	0.05	0.25	80	3.4	56	1.3	1.8	1.1	3.2	7.1	15	32	13	4.8	3.7	0	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0	2014210	23	72	1.8	0.07	0.27	85	2.2	64	1.4	1.8	1.2	0.5	7.5	20	27	3	6.6	5.4	0
591	2014211	9	2014211	8	283	1.8	0.08	0.31	82	2.6	78	1.4	1.8	1.6	0.7	6.9	25	26	17	8.9	7.2	0	2014211	7	90	1.8	0.07	0.32	80	2.4	61	1.3	1.8	1.4	1.3	7	17	28	15	7.3	5.9	0	2014211	6	56	1.8	0.05	0.25	80	3.4	56	1.3	1.8	1.1	3.2	7.1	15	32	13	4.8	3.7	0	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0	2014211	0	59	1.8	0.06	0.25	84	4.2	60	1.4	1.8	1.3	2.2	7.4	11	30	4	5.9	4.6	0
592	2014211	10	2014211	9	133	1.8	0.09	0.31	82	2	74	1.5	1.9	1.9	0.9	6.9	30	26	23	9.8	8	0	2014211	8	283	1.8	0.08	0.31	82	2.6	78	1.4	1.8	1.6	0.7	6.9	25	26	17	8.9	7.2	0	2014211	7	90	1.8	0.07	0.32	80	2.4	61	1.3	1.8	1.4	1.3	7	17	28	15	7.3	5.9	0	2014211	6	56	1.8	0.05	0.25	80	3.4	56	1.3	1.8	1.1	3.2	7.1	15	32	13	4.8	3.7	0	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0	2014211	1	63	1.8	0.05	0.24	80	2.1	58	1	1.8	1.2	2.6	7.7	18	32	0	4.7	3.5	0
593	2014211	11	2014211	10	62	1.8	0.09	0.31	79	2.8	72	1.5	1.9	2.2	1.5	7.2	37	26	20	10	7.8	0	2014211	9	133	1.8	0.09	0.31	82	2	74	1.5	1.9	1.9	0.9	6.9	30	26	23	9.8	8	0	2014211	8	283	1.8	0.08	0.31	82	2.6	78	1.4	1.8	1.6	0.7	6.9	25	26	17	8.9	7.2	0	2014211	7	90	1.8	0.07	0.32	80	2.4	61	1.3	1.8	1.4	1.3	7	17	28	15	7.3	5.9	0	2014211	6	56	1.8	0.05	0.25	80	3.4	56	1.3	1.8	1.1	3.2	7.1	15	32	13	4.8	3.7	0	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0	2014211	2	63	1.8	0.05	0.24	84	3.1	71	1.1	1.8	1.2	1.4	7.2	17	31	2	4.6	3.4	0
594	2014211	12	2014211	11	72	1.8	0.1	0.32	78	2.6	71	1.4	1.9	2.6	0.7	7.6	26	26	15	11	8.1	0	2014211	10	62	1.8	0.09	0.31	79	2.8	72	1.5	1.9	2.2	1.5	7.2	37	26	20	10	7.8	0	2014211	9	133	1.8	0.09	0.31	82	2	74	1.5	1.9	1.9	0.9	6.9	30	26	23	9.8	8	0	2014211	8	283	1.8	0.08	0.31	82	2.6	78	1.4	1.8	1.6	0.7	6.9	25	26	17	8.9	7.2	0	2014211	7	90	1.8	0.07	0.32	80	2.4	61	1.3	1.8	1.4	1.3	7	17	28	15	7.3	5.9	0	2014211	6	56	1.8	0.05	0.25	80	3.4	56	1.3	1.8	1.1	3.2	7.1	15	32	13	4.8	3.7	0	2014211	5	60	1.8	0.05	0.25	85	3.1	68	1.4	1.8	1.3	1.8	6.7	14	31	13	5.2	4	0	2014211	4	83	1.8	0.05	0.25	85	3.3	75	1.2	1.8	1.1	1.4	6.9	9	31	11	4.5	3.4	0	2014211	3	60	1.8	0.05	0.24	84	3.1	60	1.1	1.8	0.9	2.3	7.1	16	32	1	4	3.1	0
